start	end	duration	text
1230900	1233000	2100	Seit Jahren lässt er seinen Konkurrenten
1233190	1236080	2890	bei den nationalen Bergrennen keine Chance.
1236270	1236800	530	Für uns montiert er Minikameras in seinem strassentauglichen Rennwagen.
1242510	1245400	2890	Dieser verfügt über 431 PS.
1246940	1250560	3620	Das ist dein EKG-Signal mit der Herzfrequenz.
1250700	1251800	1100	Das ist im Moment ganz relaxed.
1252790	1256160	3370	Deine Atmungsfrequenz liegt derzeit bei zwölf Atmungen pro Minute.
1256350	1258360	2010	Ist das normal? - Das ist gut. Relaxed.
1258590	1261160	2570	Das können wir uns anschauen: Jetzt tief einatmen!
1264660	1266800	2140	Dann verändert es sich hier.
1267160	1271520	4360	Noch sind ihre Werte absolut normal. Auch Kathrins Blutdruck.
1271720	1279000	7280	Also: Puls 64, 116 auf 86. Das ist super.
1279140	1281800	2660	Feuerfeste Schuhe und feuerfeste Kleidung:
1282780	1286640	3860	Langsam beginnt das Kribbeln, und die Blase drückt.
1286740	1291040	4300	Das sog. Bauchhirn meldet sich bei Kathrin Hönegger ein erstes Mal.
1291220	1295160	3940	Was aber genau ist das Bauchhirn? Wie funktioniert es?
1295300	1296800	1500	Fragen an den Darmspezialisten.
1297730	1301760	4030	Der Bauchraum besteht aus Hunderten Millionen Nervenzellen.
1301940	1305600	3660	Das Bauchhirn, das auch enterisches Nervensystem genannt wird,
1305740	1309280	3540	ist sehr leicht durch äussere Reize zu beeinflussen.
1309470	1311840	2370	Es gibt angenehme Reize wie z.B. Liebe.
1312420	1314680	2260	Dann hat man Schmetterlinge im Bauch.
1314860	1318120	3260	Es gibt aber auch unangenehme Reize wie z.B. Prüfungsangst.
1318300	1320280	1980	Dann hat man dieses Kribbeln im Bauch.
1320470	1324040	3570	Woher dieses Kribbeln aber wirklich kommt, weiss man nicht genau.
1324220	1326920	2700	Man stellt sich aber vor, dass es eine Verbindung
1327080	1329640	2560	zwischen Hirn und Bauch gibt und dass sich diese
1329780	1332960	3180	verschiedenen Nervensysteme gegenseitig beeinflussen.
1334090	1337240	3150	Sie hat aus Angst vor Übelkeit aufs Frühstück verzichtet.
1337420	1339440	2020	Doch die Reaktionen unseres Bauchhirns
1339590	1341840	2250	können wir praktisch nicht beeinflussen.
1344630	1347840	3210	Da unten ist dann die Tüte. Ich werde sie nicht brauchen.
1347950	1350160	2210	Gut zureden nützt nichts.
1350290	1352280	1990	Wenn es kommt, dann kommt es.
1352470	1356720	4250	Oh mein Gott! Ich habe schon jetzt Schiss, durch das Dorf zu fahren.
